time,x,y,theta
1753880573.299143,106.624763,3.149857,-0.134536
1753880573.396742,106.747300,3.136338,-0.102686
1753880573.498368,106.887588,3.095766,-0.025247
1753880573.588238,106.999059,3.102375,-0.015187
1753880573.791340,107.101390,3.120434,0.024297
1753880574.060741,107.201441,3.115106,0.111642
1753880574.195825,107.279555,3.097853,0.148089
1753880574.398555,107.336035,3.180931,0.039711
1753880574.467714,107.390748,3.296082,-0.081640
1753880574.691075,107.435152,3.253155,0.024992
1753880574.909575,107.491629,3.236255,0.070526
1753880575.009803,107.583815,3.185299,0.173328
1753880575.132309,107.637122,3.171173,0.188275
1753880575.286896,107.689124,3.332668,-0.069463
1753880575.395194,107.777931,3.191177,0.142655
1753880575.532938,107.841508,3.203954,0.108663
1753880575.596279,107.863509,3.179008,0.143337
1753880576.088297,107.932487,3.186492,0.138726
1753880576.182248,108.002530,3.160115,0.138180
1753880576.392079,108.079618,3.161249,0.127513
1753880576.505627,108.126311,3.156662,0.134701
1753880576.711542,108.231399,3.166882,0.146109
1753880576.793530,108.307347,3.151437,0.164637
1753880576.888089,108.399433,3.155873,0.156717
1753880576.986037,108.471293,3.152826,0.156873
1753880577.098606,108.549743,3.154403,0.154763
1753880577.196781,108.645609,3.158595,0.150622
1753880577.289062,108.741706,3.162479,0.150763
1753880577.392707,108.836082,3.167531,0.143831
1753880577.497640,108.921427,3.167772,0.152565
1753880577.603706,109.024689,3.178839,0.124740
1753880577.693852,109.126319,3.185543,0.098659
1753880577.792352,109.215616,3.192881,0.094895
1753880577.894599,109.303283,3.193926,0.105703
1753880577.994763,109.408720,3.204204,0.094774
1753880578.101036,109.512654,3.214539,0.083253
1753880578.375913,109.612673,3.222621,0.052255
1753880578.507637,109.726591,3.226936,0.019132
1753880578.614975,109.831680,3.228606,0.016202
1753880578.713616,109.940478,3.235424,0.010975
1753880578.948013,110.061829,3.236327,-0.021945
1753880579.073265,110.181830,3.247342,-0.063447
1753880579.132583,110.285086,3.251768,-0.071128
1753880579.307298,110.406983,3.260055,-0.079905
1753880579.439771,110.525959,3.259419,-0.083585
1753880579.497327,110.637312,3.244535,-0.068150
1753880579.609980,110.758400,3.251612,-0.082014
1753880579.687768,110.872012,3.247589,-0.081792
1753880579.796159,110.974530,3.233183,-0.064971
1753880579.893789,111.101702,3.241813,-0.092460
1753880580.001774,111.219662,3.243372,-0.102184
1753880580.164597,111.325702,3.235926,-0.094179
1753880580.220093,111.445706,3.237903,-0.102737
1753880580.294034,111.544958,3.229913,-0.076476
1753880580.418615,111.670615,3.231881,-0.048790
1753880580.562711,111.765724,3.234335,-0.032517
1753880580.606083,111.886258,3.229219,0.002164
1753880580.727621,112.002714,3.234156,0.032558
1753880580.844440,112.105804,3.226531,0.078149
1753880580.902826,112.208192,3.231709,0.105183
1753880580.998933,112.322003,3.226675,0.132826
1753880581.109080,112.430485,3.225940,0.150798
1753880581.300374,112.568978,3.163941,0.242357
1753880581.509507,112.681049,3.221710,0.161315
1753880581.612001,112.814534,3.229835,0.145740
1753880581.732475,112.943103,3.230496,0.149327
1753880581.822441,113.071731,3.237867,0.147199
1753880581.904393,113.188868,3.254952,0.154108
1753880582.049378,113.330430,3.263331,0.150399
1753880582.204220,113.450858,3.279745,0.118136
1753880582.290700,113.556180,3.289210,0.215448
1753880582.366867,113.664528,3.281587,0.267953
1753880583.524636,113.740510,3.286362,0.262390
1753880583.754719,113.798469,3.286244,0.263074
1753880583.843727,113.860908,3.289406,0.274455
1753880584.230026,113.933627,3.300862,0.277967
1753880584.332004,114.016326,3.303683,0.265828
1753880584.511927,114.072965,3.302312,0.243119
1753880584.817895,114.126567,3.304389,0.230527
1753880585.117038,114.178131,3.315096,0.148559
1753880585.355291,114.227901,3.318137,0.076354
1753880585.420999,114.269832,3.324206,0.041628
1753880586.023800,114.334058,3.328876,0.029978
1753880586.116288,114.390750,3.333622,0.023874
1753880586.218197,114.447540,3.341136,0.019430
1753880586.314643,114.512642,3.341432,0.023041
1753880586.416611,114.578455,3.345246,0.025285
1753880586.492851,114.651299,3.347258,0.024392
1753880586.614781,114.733998,3.353980,0.013640
1753880586.702423,114.804209,3.353209,0.022355
1753880586.816366,114.883882,3.353005,0.023594
1753880586.902898,114.969362,3.360799,0.009747
1753880587.000004,115.052426,3.365737,0.009086
1753880587.101976,115.130453,3.365712,0.013940
1753880587.227595,115.222864,3.370917,0.008676
1753880587.311221,115.291633,3.371330,0.015407
1753880587.404905,115.382337,3.376578,0.010710
1753880587.549331,115.474241,3.379079,-0.007703
1753880587.634747,115.569788,3.382655,-0.001044
1753880587.704601,115.657251,3.381324,0.005073
1753880587.820522,115.723281,3.349700,0.063291
1753880587.906582,115.851748,3.381263,-0.004754
1753880588.007506,115.950058,3.374099,-0.007327
1753880588.111845,116.043075,3.378264,-0.036284
1753880588.230978,116.131614,3.361757,-0.059521
1753880588.318952,116.230537,3.383947,-0.091653
1753880588.414972,116.317933,3.373008,-0.087988
1753880588.521271,116.420980,3.379714,-0.101328
1753880588.637248,116.504973,3.371526,-0.093373
1753880588.731221,116.597101,3.371869,-0.092839
1753880588.833875,116.692412,3.375076,-0.099359
1753880588.943695,116.782933,3.368887,-0.097003
1753880589.031046,116.861821,3.369503,-0.093219
1753880589.115783,116.951331,3.364847,-0.093691
1753880589.219145,117.043415,3.364927,-0.088521
1753880589.314497,117.125451,3.363127,-0.066542
1753880589.421599,117.205758,3.352427,-0.047759
1753880589.515203,117.305326,3.353433,-0.047862
1753880589.619413,117.387145,3.350462,-0.047738
1753880589.732790,117.470070,3.349420,-0.046023
1753880589.827733,117.558960,3.347944,-0.042034
1753880590.024483,117.656352,3.347109,-0.010763
1753880590.124928,117.746500,3.346874,-0.001043
1753880590.222685,117.831268,3.343738,-0.001073
1753880590.333830,117.925843,3.341017,0.001317
1753880590.431289,118.024859,3.342339,0.012451
1753880590.545361,118.107854,3.344225,0.024911
1753880590.753071,118.201810,3.341943,0.024833
1753880590.826038,118.279454,3.340221,0.030586
1753880590.942430,118.369764,3.343146,0.026439
1753880591.039783,118.456623,3.344963,0.036523
1753880591.176080,118.539934,3.347862,0.034810
1753880591.353247,118.641325,3.348663,0.033006
1753880591.396417,118.732305,3.352900,0.022524
1753880591.433257,118.819450,3.360160,0.014555
1753880591.536242,118.908682,3.358517,0.005486
1753880591.645291,119.000095,3.369318,-0.030617
1753880591.725587,119.080511,3.370315,-0.063460
1753880591.828223,119.159681,3.367947,-0.067709
1753880592.022349,119.257532,3.372710,-0.080652
1753880592.120667,119.350517,3.374272,-0.093175
1753880592.227236,119.444101,3.367195,-0.081612
1753880592.332217,119.540668,3.363747,-0.082897
1753880592.436905,119.626855,3.373985,-0.092185
1753880592.537079,119.723875,3.360379,-0.043598
1753880592.666777,119.816320,3.355631,-0.007045
1753880592.727604,119.906492,3.355221,0.017309
1753880592.823351,119.988387,3.361940,0.021458
1753880592.981046,120.083988,3.348571,0.039117
1753880593.018635,120.168464,3.352003,0.033043
1753880593.120263,120.251960,3.352120,0.033911
1753880593.252021,120.336277,3.352748,0.031935
1753880593.344522,120.430371,3.356573,0.030475
1753880593.462545,120.523585,3.356635,0.025418
1753880593.522123,120.605691,3.355681,0.030787
1753880593.621047,120.706580,3.360051,0.020349
1753880593.724768,120.794331,3.355892,0.029444
1753880593.832053,120.900086,3.363579,0.017091
1753880593.932728,120.996400,3.364502,0.015402
1753880594.036946,121.095060,3.365238,0.020029
1753880594.136127,121.204037,3.365158,0.019701
1753880594.274299,121.323328,3.371914,0.013985
1753880594.354764,121.427338,3.369649,0.019592
1753880594.435075,121.540259,3.380033,0.011001
1753880594.531480,121.654991,3.383563,0.010553
1753880594.630746,121.770040,3.382355,0.018638
1753880594.735772,121.893368,3.386972,0.015474
1753880594.831471,122.016040,3.393033,0.009446
1753880594.919936,122.131415,3.390164,0.019887
1753880595.029448,122.258639,3.398065,0.005818
1753880595.142568,122.384363,3.405052,0.007652
1753880595.262215,122.505631,3.395312,0.027400
1753880595.321998,122.619642,3.400155,0.017162
1753880595.683429,122.723252,3.399808,0.008039
1753880595.966283,122.856092,3.401280,-0.008358
1753880596.046615,122.946320,3.407074,-0.019732
1753880596.155010,123.102047,3.402254,-0.015940
1753880596.258033,123.235191,3.408014,-0.018587
1753880596.333006,123.359656,3.402415,-0.009652
1753880596.439015,123.497710,3.405287,-0.016904
1753880596.541370,123.616866,3.401508,-0.008543
1753880596.628453,123.764262,3.405525,-0.019304
1753880596.729371,123.902454,3.405191,-0.022756
1753880596.834086,124.038404,3.408529,-0.020334
1753880596.940336,124.178134,3.410533,-0.024473
1753880597.038771,124.313692,3.408970,-0.027658
1753880597.131952,124.448025,3.409051,-0.032702
1753880597.236712,124.581350,3.405165,-0.025466
1753880597.327943,124.717419,3.402897,-0.024553
1753880597.434112,124.856896,3.413964,-0.033385
1753880597.541305,124.994111,3.398691,-0.008611
1753880597.682749,125.142212,3.415495,0.007127
1753880597.734106,125.272677,3.403849,0.044540
1753880597.837693,125.412605,3.409080,0.054579
1753880597.965240,125.548703,3.410408,0.052396
1753880598.060065,125.690667,3.412421,0.052089
1753880598.153455,125.828545,3.416080,0.052074
1753880598.277243,125.974865,3.415232,0.058692
1753880598.395502,126.116799,3.429683,0.038661
1753880598.438436,126.260003,3.429198,0.046242
1753880598.556887,126.392679,3.424066,0.065874
1753880598.642447,126.536074,3.431925,0.050192
1753880598.744353,126.680926,3.437720,0.050974
1753880598.838622,126.820459,3.437499,0.058081
1753880598.918504,126.960659,3.443559,0.055514
1753880599.039974,127.110956,3.451870,0.043653
1753880599.147980,127.253209,3.456362,0.044326
1753880599.245030,127.397476,3.462532,0.040930
1753880599.343182,127.532637,3.454018,0.059218
1753880599.439993,127.675266,3.471139,0.041311
1753880599.550416,127.812657,3.474894,0.041539
1753880599.659767,127.966511,3.483668,0.003766
1753880599.749537,128.111894,3.464915,0.030512
1753880599.873590,128.244407,3.477687,0.021472
1753880599.943098,128.398378,3.500722,0.013760
1753880600.033517,128.526168,3.482918,0.045489
1753880600.135272,128.686192,3.500702,-0.011321
1753880600.246612,128.816611,3.499072,0.005156
1753880600.355974,128.959154,3.497766,0.009817
1753880600.430218,129.090602,3.495563,0.008887
1753880600.527835,129.244534,3.508429,-0.004937
1753880600.636532,129.371057,3.506002,-0.000996
1753880600.751445,129.528701,3.505445,-0.012191
1753880600.838234,129.663376,3.511155,-0.018330
1753880600.941207,129.795588,3.509879,-0.015537
1753880601.035606,129.932514,3.511226,-0.017911
1753880601.131905,130.084127,3.513996,-0.030528
1753880601.254315,130.232293,3.517213,-0.032699
1753880601.350264,130.361264,3.512627,-0.029369
1753880601.468967,130.505763,3.521335,-0.042135
1753880601.540654,130.664405,3.568032,-0.081219
1753880601.640469,130.795777,3.529061,-0.042307
1753880601.767256,130.944040,3.530030,-0.038410
1753880601.837343,131.084869,3.539109,-0.048986
1753880601.943625,131.225676,3.539843,-0.043536
1753880602.044318,131.364873,3.533256,-0.054388
1753880602.146303,131.508503,3.530486,-0.053383
1753880602.256346,131.654031,3.526620,-0.049772
1753880602.349764,131.793866,3.527307,-0.051406
1753880602.446524,131.948896,3.528618,-0.062859
1753880602.566051,132.075341,3.520376,-0.050687
1753880602.719684,132.212643,3.512580,-0.047448
1753880602.756513,132.371037,3.520322,-0.075633
1753880602.844183,132.493010,3.511727,-0.067398
1753880603.021118,132.645660,3.510395,-0.067778
1753880603.067216,132.787989,3.506204,-0.043549
1753880603.164816,132.946466,3.481499,0.017462
1753880603.253450,133.075667,3.439511,0.068470
1753880603.367673,133.228951,3.447267,0.098529
1753880603.475712,133.366941,3.436910,0.177195
1753880603.567550,133.495312,3.444357,0.185882
1753880603.656578,133.613554,3.444904,0.202702
1753880603.761522,133.706295,3.443089,0.231075
1753880603.893505,133.800128,3.442715,0.226732
1753880604.279390,133.897656,3.447561,0.225174
1753880604.433954,133.989588,3.443878,0.232458
1753880604.542987,134.085205,3.449981,0.228246
1753880604.638311,134.176198,3.453372,0.226987
1753880604.736854,134.266074,3.456074,0.234195
1753880604.846598,134.360123,3.465076,0.228602
1753880604.966351,134.452585,3.471294,0.213850
1753880605.045716,134.541395,3.471864,0.215727
1753880605.211198,134.655619,3.485471,0.200270
1753880605.242611,134.750587,3.492269,0.189576
1753880605.472543,134.877374,3.512929,0.091250
1753880605.545669,134.966905,3.521956,0.072532
1753880605.644306,135.064624,3.529421,0.075022
1753880605.852707,135.177021,3.543895,0.074469
1753880605.947002,135.277146,3.554354,0.069419
1753880606.060070,135.376271,3.564984,0.069218
1753880606.169059,135.482996,3.578724,0.049525
1753880606.308748,135.601598,3.592395,0.029903
1753880606.369908,135.698707,3.592841,0.043324
1753880606.452888,135.814758,3.599626,0.025246
1753880606.559819,135.931280,3.616254,-0.024542
1753880606.655770,136.028610,3.623922,-0.062467
1753880606.755380,136.133070,3.624929,-0.080961
1753880606.856424,136.237095,3.625213,-0.075492
1753880606.956013,136.357321,3.634694,-0.090752
1753880607.057854,136.458214,3.635570,-0.083499
1753880607.157157,136.576845,3.637418,-0.090632
1753880607.271188,136.693696,3.638061,-0.097886
1753880607.356575,136.813314,3.638838,-0.098343
1753880607.457405,136.935736,3.636455,-0.097091
1753880607.542232,137.048586,3.637629,-0.098054
1753880607.663549,137.170513,3.627981,-0.085961
1753880607.771949,137.302161,3.633566,-0.089466
1753880607.870847,137.429217,3.624177,-0.058833
1753880607.947956,137.546728,3.616356,-0.036618
1753880608.064453,137.679716,3.628265,-0.045721
1753880608.250576,137.841679,3.610876,-0.032264
1753880608.349141,137.970229,3.617870,-0.048352
1753880608.459967,138.119132,3.615474,-0.039822
1753880608.546161,138.246010,3.613143,-0.035038
1753880608.643812,138.395047,3.608857,-0.040129
1753880608.814662,138.553129,3.613222,-0.050747
1753880608.967526,138.732579,3.617341,-0.055165
1753880609.047510,138.864564,3.610050,-0.019819
1753880609.107241,138.988561,3.607611,-0.017879
1753880609.273914,139.167264,3.636818,0.033396
1753880609.308096,139.306156,3.614705,0.070402
1753880609.383057,139.438919,3.592891,0.098382
1753880609.464411,139.578461,3.608463,0.078842
1753880609.560304,139.718530,3.601725,0.092782
1753880609.791043,139.842409,3.597766,0.098113
1753880609.865475,139.961328,3.602012,0.077863
1753880610.431185,140.079870,3.600507,0.089372
1753880610.592174,140.213122,3.605912,0.083822
1753880610.816691,140.330217,3.610820,0.078966
1753880610.912388,140.463895,3.616754,0.074967
1753880610.959527,140.570962,3.613222,0.082261
1753880611.016705,140.701710,3.614431,0.089970
1753880611.110834,140.810017,3.620638,0.084850
1753880611.176369,140.946293,3.639868,0.062066
1753880611.278474,141.084356,3.634951,0.075324
1753880611.367573,141.212668,3.642444,0.077639
1753880611.487039,141.361054,3.651462,0.065192
1753880611.565683,141.473788,3.653825,0.073545
1753880611.674238,141.625215,3.658980,0.041514
1753880611.778789,141.757279,3.668780,0.020208
1753880611.866008,141.882999,3.671448,0.020951
1753880612.038899,142.026408,3.677834,0.012919
1753880612.084709,142.143278,3.682885,0.024313
1753880612.166401,142.297774,3.693211,-0.008661
1753880612.272946,142.435498,3.699580,-0.006591
1753880612.377394,142.578590,3.706992,-0.007076
1753880612.472247,142.708192,3.705850,-0.002350
1753880612.586070,142.851288,3.712754,-0.006941
1753880612.700621,142.988278,3.717989,-0.012243
1753880612.764721,143.130280,3.724279,-0.012128
1753880612.872307,143.275347,3.719357,-0.010532
1753880612.964548,143.414448,3.733184,-0.023083
1753880613.068083,143.556702,3.747067,-0.040196
1753880613.188042,143.701699,3.747532,-0.042570
1753880613.335525,143.835516,3.746216,-0.046495
1753880613.369947,143.994789,3.764875,-0.069970
1753880613.466482,144.113672,3.753816,-0.054456
1753880613.562432,144.271394,3.763556,-0.057564
1753880613.660775,144.398384,3.753014,-0.037014
1753880613.767684,144.548451,3.760946,-0.039155
1753880613.866520,144.690226,3.760912,-0.043582
1753880613.968956,144.820350,3.753708,-0.032882
1753880614.067509,144.966584,3.756650,-0.039437
1753880614.167278,145.107440,3.720928,0.036930
1753880614.266906,145.238743,3.707173,0.069267
1753880614.370313,145.375435,3.709043,0.094804
1753880614.591368,145.540169,3.723095,0.123642
1753880614.677548,145.685555,3.720416,0.124002
1753880614.779954,145.822309,3.697159,0.182845
1753880614.877268,145.973983,3.728532,0.118763
1753880614.979923,146.105011,3.719775,0.153454
1753880615.087247,146.252871,3.732028,0.136298
1753880615.197030,146.385443,3.732966,0.128729
1753880615.293033,146.549095,3.755765,0.065628
1753880615.395194,146.691912,3.761601,0.042880
1753880615.497038,146.841644,3.771729,-0.003778
1753880615.652000,146.979862,3.785429,-0.056376
1753880615.692657,147.117327,3.800833,-0.105056
1753880615.778898,147.231018,3.796272,-0.134534
1753880615.864308,147.337279,3.808718,-0.129648
1753880616.048160,147.432918,3.821881,-0.139804
1753880616.463255,147.540992,3.831752,-0.130455
1753880616.576961,147.638563,3.830245,-0.113590
1753880616.671330,147.735763,3.841392,-0.129606
1753880616.781025,147.831943,3.843103,-0.114065
1753880617.055239,147.934720,3.840614,-0.073787
1753880617.090819,148.054471,3.860227,-0.001330
1753880617.127851,148.143485,3.867941,-0.044349
1753880617.186323,148.254840,3.854685,-0.044525
1753880617.336114,148.386548,3.858120,0.033599
1753880617.385906,148.510804,3.867068,0.045040
1753880617.466990,148.626569,3.849915,-0.033119
1753880617.578415,148.748394,3.839427,-0.005875
1753880617.731417,148.855783,3.831744,-0.007087
1753880617.788331,148.992862,3.866054,0.003358
1753880617.980765,149.123171,3.839343,0.007868
1753880618.101057,149.263774,3.849451,-0.021055
1753880618.191808,149.369970,3.851027,-0.115589
1753880618.231044,149.458950,3.857709,-0.091219
1753880618.267653,149.542122,3.859819,-0.091877
1753880618.469096,149.638087,3.860252,-0.090204
1753880618.571218,149.725103,3.862003,-0.087262
1753880618.674097,149.814563,3.865264,-0.077402
1753880618.779245,149.902530,3.857428,-0.071675
1753880618.874017,149.988375,3.851252,-0.066971
1753880618.976688,150.093305,3.845752,-0.101004
1753880619.077770,150.175913,3.850329,-0.092934
1753880619.200278,150.277222,3.846392,-0.093377
1753880619.288336,150.372898,3.834755,-0.092965
1753880619.384888,150.487345,3.815818,-0.103222
1753880619.487026,150.597261,3.817625,-0.105910
1753880619.587052,150.702651,3.812916,-0.113108
1753880619.682619,150.818276,3.802411,-0.117956
1753880619.886838,150.940149,3.791488,-0.108668
1753880619.984433,151.054231,3.781118,-0.117715
1753880620.084316,151.168771,3.778342,-0.128862
1753880620.301083,151.274157,3.764568,-0.142598
1753880620.482622,151.352642,3.757988,-0.143980
1753880621.125947,151.451583,3.752896,-0.148046
1753880621.249336,151.547201,3.744016,-0.145231
1753880621.298032,151.639761,3.738461,-0.142567
1753880621.379202,151.739837,3.725941,-0.146569
1753880621.493383,151.829021,3.720546,-0.147676
1753880621.588412,151.933378,3.713411,-0.150515
1753880621.685034,152.041067,3.721403,-0.143788
1753880621.787419,152.153877,3.700677,-0.144094
1753880621.885914,152.264471,3.695753,-0.141896
1753880622.080764,152.381047,3.683383,-0.152929
1753880622.164090,152.506475,3.669467,-0.154002
1753880622.302975,152.593717,3.647976,-0.158367
1753880622.352605,152.705906,3.624428,-0.192154
1753880622.422322,152.838735,3.617817,-0.216286
1753880622.478972,152.961947,3.600623,-0.228364
1753880622.581429,153.078925,3.573727,-0.242118
1753880622.694659,153.155153,3.545747,-0.267072
1753880622.776790,153.271180,3.535122,-0.298547
1753880622.878375,153.369192,3.519343,-0.310997
1753880622.979381,153.435170,3.502192,-0.322051
1753880623.280334,153.483472,3.474351,-0.381042
1753880623.514468,153.531748,3.450225,-0.467499
1753880623.607259,153.608541,3.440038,-0.498947
1753880623.815830,153.640265,3.417514,-0.547050
1753880623.988862,153.701576,3.396703,-0.625770
1753880624.228174,153.730782,3.380269,-0.669334
1753880624.590670,153.795371,3.359887,-0.763980
1753880624.881756,153.839106,3.334429,-0.758720
1753880624.976562,153.888151,3.312726,-0.757136
1753880625.076160,153.930416,3.284283,-0.756002
1753880625.200187,153.991427,3.251918,-0.756971
1753880625.286311,154.032358,3.216809,-0.768238
1753880625.383001,154.089796,3.182736,-0.773079
1753880625.476722,154.131303,3.144477,-0.789081
1753880625.586077,154.206095,3.090126,-0.808351
1753880625.779984,154.269483,3.036101,-0.818116
1753880625.965625,154.335699,2.976409,-0.842116
1753880626.172662,154.400389,2.916389,-0.877524
1753880626.374460,154.458466,2.859245,-0.895401
1753880626.480811,154.495924,2.807862,-0.911001
1753880626.520032,154.566755,2.736314,-0.936457
1753880626.623111,154.619829,2.673476,-0.950081
1753880626.805485,154.665437,2.612243,-0.970413
1753880626.844932,154.718622,2.550329,-0.994180
1753880626.929618,154.782656,2.490816,-1.003761
1753880626.987394,154.805819,2.427689,-1.018379
1753880627.163882,154.860781,2.359992,-1.048273
1753880627.266025,154.895410,2.289647,-1.079757
1753880627.291973,154.945805,2.218284,-1.106970
1753880627.390876,154.980816,2.141849,-1.135078
1753880627.555851,155.033737,2.070532,-1.157355
1753880627.673173,155.053020,1.998888,-1.190684
1753880627.758343,155.093411,1.929216,-1.219101
1753880627.857435,155.117452,1.858273,-1.252729
1753880627.961790,155.130588,1.790554,-1.303587
1753880628.098055,155.159800,1.725398,-1.361931
1753880628.197091,155.191593,1.657496,-1.402154
1753880628.305306,155.231782,1.595972,-1.408677
1753880628.346905,155.234060,1.539562,-1.436202
1753880628.397916,155.259615,1.480524,-1.474346
1753880628.588391,155.273477,1.415286,-1.571208
1753880628.687103,155.295003,1.351985,-1.592936
1753880628.777506,155.298399,1.300876,-1.621421
1753880628.879531,155.320991,1.240630,-1.650713
1753880628.998830,155.312467,1.184875,-1.689421
1753880629.079817,155.321980,1.123481,-1.743298
1753880629.294565,155.327214,1.054164,-1.780745
1753880629.401365,155.314063,0.993391,-1.811016
1753880629.487695,155.298399,0.939940,-1.850662
1753880629.602816,155.287731,0.877484,-1.897833
1753880629.768014,155.289247,0.805472,-1.930713
1753880629.842929,155.259885,0.752794,-1.959347
1753880629.948262,155.240373,0.694216,-1.995151
1753880630.090607,155.241001,0.641681,-2.029623
1753880630.283007,155.217982,0.576931,-2.099074
1753880630.391299,155.201219,0.521121,-2.168754
1753880630.599463,155.174753,0.456382,-2.227903
1753880630.804897,155.152785,0.403222,-2.304017
1753880630.913099,155.154297,0.341097,-2.345438
1753880630.992340,155.152190,0.291584,-2.381993
1753880631.262381,155.266046,0.281279,-2.496161
1753880631.318337,155.244804,0.241887,-2.521456
1753880631.402863,155.276332,0.205672,-2.544603
1753880631.782888,155.284105,0.174316,-2.650510
1753880631.866764,155.299618,0.148200,-2.682655
1753880631.961517,155.307246,0.088978,-2.722385
1753880632.361446,155.307671,0.019506,-2.862418
1753880632.501003,155.314738,0.150805,-2.766162
1753880632.612971,155.320198,0.083031,-2.819336
1753880632.724658,155.322978,0.107775,-2.787244
1753880632.992949,155.315604,0.140551,-2.767461
1753880633.116565,155.293282,0.045295,-2.876329
1753880633.308425,155.249137,0.051934,-2.888714
1753880633.409076,155.201967,0.031752,-2.939873
1753880633.508138,155.187312,0.019009,-2.987287
1753880633.781698,155.125898,-0.094012,3.113098
1753880633.990197,155.083650,-0.083655,3.103169
1753880634.059090,155.044298,-0.063487,3.111442
1753880634.163162,154.992337,-0.103637,3.057751
1753880634.306997,154.940516,-0.144230,3.017741
1753880634.403905,154.912556,-0.121174,3.015584
1753880634.511791,154.859310,-0.151750,2.944287
1753880634.706403,154.801071,-0.133684,2.883802
1753880634.835070,154.750262,-0.170929,2.830097
1753880634.934196,154.714966,-0.147247,2.812166
1753880635.117919,154.639661,-0.200520,2.709174
1753880635.204748,154.603183,-0.135100,2.729095
1753880635.292809,154.551657,-0.154493,2.670405
1753880635.434570,154.483478,-0.158688,2.598342
1753880635.518487,154.420743,-0.177778,2.544534
1753880635.660389,154.373938,-0.155488,2.525405
1753880635.875197,154.336417,-0.140094,2.487376
1753880635.963036,154.281516,-0.115816,2.456120
1753880636.074987,154.238131,-0.109854,2.444078
1753880636.283890,154.196854,-0.038927,2.406312
1753880636.313951,154.155757,-0.009011,2.400556
1753880636.407315,154.106673,0.026231,2.369435
1753880636.513050,154.072832,0.042851,2.321065
1753880636.605469,154.072415,0.137279,2.365772
1753880636.706158,154.024362,0.116708,2.312833
1753880636.807956,153.935925,0.081729,2.233019
1753880636.907621,153.935477,0.121446,2.279993
1753880637.226246,153.928727,0.159307,2.320840
1753880637.315238,153.890187,0.176278,2.350997
1753880637.412065,153.873310,0.173144,2.367514
1753880637.513754,153.860172,0.187218,2.355866
1753880637.617920,153.833682,0.213210,2.358848
1753880637.716503,153.815556,0.222190,2.367999
1753880637.821477,153.796865,0.241032,2.383432
1753880638.078278,153.744416,0.280681,2.410185
1753880638.177200,153.710362,0.306054,2.430796
1753880638.275682,153.665058,0.352227,2.456949
1753880638.359125,153.626609,0.390563,2.464024
1753880638.421782,153.578714,0.404166,2.447046
1753880638.527040,153.529538,0.460048,2.475125
1753880638.660320,153.458965,0.503148,2.483368
1753880638.779707,153.391740,0.559675,2.510720
1753880638.863317,153.309546,0.626178,2.543847
1753880638.983143,153.218236,0.679706,2.554704
1753880639.087253,153.148504,0.749358,2.596007
1753880639.342680,153.034433,0.821855,2.645815
1753880639.406549,152.947124,0.870671,2.633110
1753880639.487203,152.857089,0.939738,2.643281
1753880639.546729,152.770631,0.987646,2.623852
1753880639.635782,152.669563,1.058203,2.644131
1753880639.726979,152.582636,1.107827,2.639787
1753880639.817099,152.478805,1.179797,2.686190
1753880639.914607,152.374431,1.242017,2.704867
1753880640.015680,152.249968,1.313443,2.763634
1753880640.126878,152.145968,1.371328,2.787661
1753880640.215098,152.026931,1.408109,2.777805
1753880640.323148,151.915467,1.466732,2.784007
1753880640.419901,151.794501,1.524741,2.816108
1753880640.523009,151.682521,1.570449,2.859916
1753880640.623213,151.571592,1.625668,2.895258
1753880640.735364,151.459068,1.680807,2.944102
1753880640.902114,151.334330,1.740030,2.980347
1753880640.979067,151.207732,1.788271,3.003035
1753880641.065801,151.092440,1.851059,3.011174
1753880641.165830,150.972322,1.880113,3.040385
1753880641.263243,150.832464,1.917881,3.042664
1753880641.322307,150.706851,1.957067,3.039979
1753880641.463265,150.588964,1.992568,3.041672
1753880641.546657,150.448472,2.021252,3.027036
1753880641.632519,150.307083,2.045004,2.994750
1753880641.713517,150.206066,2.081063,3.005979
1753880641.815386,150.074278,2.113569,3.020104
1753880641.913116,149.943568,2.146904,3.038210
1753880642.021495,149.811429,2.175301,3.064233
1753880642.113847,149.660299,2.238052,3.131433
1753880642.211813,149.533919,2.258441,3.115032
1753880642.310026,149.384997,2.309379,-3.140844
1753880642.411981,149.267811,2.338819,-3.139750
1753880642.530196,149.150928,2.364705,3.134079
1753880642.619335,149.000520,2.433966,-3.057413
1753880642.718445,148.867894,2.459125,-3.075363
1753880642.818318,148.749175,2.488538,-3.077365
1753880642.916272,148.607671,2.511154,-3.046212
1753880643.024948,148.442101,2.500203,-3.124629
1753880643.120868,148.313793,2.517049,-3.101006
1753880643.240466,148.175025,2.539860,-3.070101
1753880643.329575,148.039252,2.533978,-3.061690
1753880643.428108,147.896231,2.523294,-3.062634
1753880643.521183,147.757016,2.521332,-3.061238
1753880643.624891,147.620297,2.502879,-3.069352
1753880643.723473,147.480942,2.506803,-3.048912
1753880643.828104,147.351919,2.514937,-3.041529
1753880643.939734,147.208049,2.506817,-3.042604
1753880644.057787,147.073450,2.490688,-3.060781
1753880644.162349,146.951501,2.479076,-3.098935
1753880644.257144,146.805721,2.481476,-3.049197
1753880644.337770,146.666037,2.447053,-3.071929
1753880644.445186,146.520855,2.455201,-3.050616
1753880644.543334,146.386900,2.443917,-3.063440
1753880644.646105,146.244444,2.433585,-3.061994
1753880644.743823,146.105435,2.418115,-3.072295
